Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
19/11/2020, RUTA 81 KM 70, DESPISTE, LEVE, JUEVES, 16, CANELONES, SIN DATOS, 1, 623720, 6185235 
3/12/2020, SIN DATOS, DESPISTE, LEVE, JUEVES, 17, SAN JOSE, SIN DATOS, 1, 524390, 6193915 
10/12/2020, BOHANES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 22, RIO NEGRO, FRAY BENTOS, 1, 379245, 6332775 
25/12/2020, GENERAL JUAN ANTONIO LAVALLEJA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 7, ARTIGAS, ARTIGAS, 1, 551630, 6636225 
31/12/2020, CIUDAD DE GUICHON Y WASHINGTON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, PAYSANDU, PAYSANDU, 1, 400260, 6423910 
13/12/2020, POCHO FERNANDEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, FLORIDA, FLORIDA, 1, 571770, 6226930 
13/12/2020, PUENTE NEGRO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 23, COLONIA, SIN DATOS, 1, 470925, 6199385 
14/12/2020, AGAPITO PARABERA, CAÍDA, LEVE, LUNES, 0, MALDONADO, MALDONADO, 1, 688220, 6136645 
16/12/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, CANELONES, SIN DATOS, 1, 584030, 6152120 
4/2/2020, GENERAL JOSE G. ARTIGAS ESQ. DOCTOR F. LUCAS GAFFRE, DESPISTE, FATAL, MARTES, 13, SALTO, SALTO, 1, 410515, 6526670 
6/2/2020, GENERAL JUAN ANTONIO LAVALLEJA ESQ. SARANDI, COLISIÓN ENTRE VEHÍCULOS, FATAL, JUEVES, 19, TREINTA Y TRES, TREINTA Y TRES, 1, 743615, 6319115 
11/2/2020, WILSON FERREIRA ALDUNATE ESQ. VEINTICINCO DE AGOSTO, ATROPELLO DE PEATÓN, FATAL, MARTES, 20, RIO NEGRO, SIN DATOS, 1, 440230, 6382775 
13/9/2020, RUTA 44 KILOMETRO 26, DESPISTE, FATAL, DOMINGO, 8, CERRO LARGO, SIN DATOS, 1, 755480, 6417655 
8/9/2020, MONTE CASEROS ESQ. URUGUAY, COLISIÓN ENTRE VEHÍCULOS, FATAL, MARTES, 9, PAYSANDU, PAYSANDU, 1, 398355, 6424055 
25/4/2020, RUTA 33 KM 42.500, ATROPELLO DE PEATÓN, FATAL, SÁBADO, 20, CANELONES, SIN DATOS, 1, 582425, 6174480 
3/5/2020, RUTA 23 KM 100.100, CAÍDA, FATAL, DOMINGO, 18, SAN JOSE, JUAN SOLER, 1, 517455, 6202440 
30/11/2020, RUTA 8 KM 264.000, ATROPELLO DE PEATÓN, FATAL, LUNES, 10, TREINTA Y TRES, SIN DATOS, 1, 731755, 6302350 
30/11/2020, DIECIOCHO DE JULIO ESQ. C. ALZAIBAR, COLISIÓN ENTRE VEHÍCULOS, FATAL, LUNES, 18, RIO NEGRO, FRAY BENTOS, 1, 379270, 6333305 
3/12/2020, RUTA 5 KM 378.000, ATROPELLO DE PEATÓN, FATAL, JUEVES, 20, TACUAREMBO, SIN DATOS, 1, 596930, 6480510 
12/4/2020, RUTA 5 KM 493.000, ATROPELLO DE ANIMALES, FATAL, DOMINGO, 0, RIVERA, SIN DATOS, 1, 637545, 6574305 
30/8/2020, RUTA 9 km. 133.000, COLISIÓN ENTRE VEHÍCULOS, FATAL, DOMINGO, 17, MALDONADO, SIN DATOS, 1, 686445, 6153040 
14/9/2020, RUTA 57 KM 7.000, ATROPELLO DE PEATÓN, FATAL, LUNES, 8, SORIANO, SIN DATOS, 1, 472550, 6256015 
25/9/2020, DIECIOCHO DE JULIO esq. DOCTOR EDUARDO IRASTORZA, COLISIÓN ENTRE VEHÍCULOS, FATAL, VIERNES, 18, COLONIA, CARMELO, 1, 380460, 6237555 
17/11/2020, RUTA 7 KM 243.000, DESPISTE, FATAL, MARTES, 21, TREINTA Y TRES, SIN DATOS, 1, 675405, 6331615 
6/4/2020, REPUBLICA ARGENTINA, CAÍDA, LEVE, LUNES, 0, CANELONES, SIN DATOS, 1, 572325, 6157265 
6/4/2020, REYLES, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 12, RIVERA, RIVERA, 1, 638010, 6580825 
6/4/2020, FERNANDO CARBALLO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 13, COLONIA, COLONIA DEL SACRAMENTO, 1, 425190, 6187860 
6/4/2020, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 14, SALTO, SALTO, 1, 408200, 6526915 
6/4/2020, SANABRIA Y CALLE 16, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 17, MALDONADO, PIRIAPOLIS, 1, 658590, 6141790 
7/4/2020, DOCTOR CARNELLI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, FLORES, TRINIDAD, 1, 508245, 6291045 
7/4/2020, CALLE 19, CAÍDA, GRAVE, MARTES, 11, DURAZNO, CENTENARIO, 1, 547335, 6367405 
7/4/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, CANELONES, COLONIA NICOLICH, 1, 590750, 6146860 
7/4/2020, FLORENCIO SANCHEZ, DESPISTE, LEVE, MARTES, 17, ARTIGAS, ARTIGAS, 1, 551210, 6637300 
7/4/2020, GENERAL LEANDRO GOMEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 21, PAYSANDU, PAYSANDU, 1, 397845, 6423805 
8/4/2020, INDEPENDENCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, CANELONES, PANDO, 1, 595065, 6157535 
1/9/2020, RUTA 7 GRAL. APARICIO SARAVIA, DESPISTE, LEVE, MARTES, 16, CERRO LARGO, FRAILE MUERTO, 1, 731515, 6399350 
8/4/2020, ASAMBLEA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, SAN JOSE, SAN JOSE DE MAYO, 1, 526735, 6200190 
9/4/2020, RUTA 7, ATROPELLO DE ANIMALES, SIN LESIONADOS, JUEVES, 1, TREINTA Y TRES, SIN DATOS, 1, 674775, 6326540 
9/4/2020, CERRITO, DESPISTE, SIN LESIONADOS, JUEVES, 7, LAVALLEJA, JOSE PEDRO VARELA, 1, 729630, 6295350 
9/4/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 10, TACUAREMBO, TACUAREMBO, 1, 597510, 6489465 
2/9/2020, SIN DATOS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 20, ROCHA, SIN DATOS, 1, 756390, 6267185 
9/4/2020, PEDROUZO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 14, SAN JOSE, RODRIGUEZ, 1, 542310, 6195085 
9/4/2020, NACIONAL F. SANCHEZ, CAÍDA, LEVE, JUEVES, 14, FLORIDA, FLORIDA, 1, 570575, 6226705 
9/4/2020, RUTA 19. MALBAJAR, DESPISTE, SIN LESIONADOS, JUEVES, 13, DURAZNO, SIN DATOS, 1, 644005, 6339215 
9/4/2020, RAMAL RUTA 5 KM. 99.500, DESPISTE, SIN LESIONADOS, JUEVES, 16, FLORIDA, SIN DATOS, 1, 561580, 6222910 
9/4/2020, SIN DATOS, ATROPELLO DE ANIMALES, LEVE, JUEVES, 20, ROCHA, ROCHA, 1, 746230, 6183860 
9/4/2020, RUTA 50, CAÍDA, SIN LESIONADOS, JUEVES, 23, COLONIA, SIN DATOS, 1, 442985, 6206925 
1/1/2020, LAS TROPAS, DESPISTE, LEVE, MIÉRCOLES, 11, CERRO LARGO, MELO, 1, 767050, 6416285 
8/3/2020, MACIEL, CAÍDA, LEVE, DOMINGO, 6, SALTO, SALTO, 1, 408795, 6528535 
16/1/2020, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 16, MALDONADO, SIN DATOS, 1, 718325, 6154625 
18/1/2020, RUTA 10 KM 198 , DESPISTE, LEVE, SÁBADO, 17, ROCHA, SIN DATOS, 1, 725970, 6148595 
23/1/2020, CAMINO A VIBORAS, DESPISTE, LEVE, JUEVES, 18, COLONIA, SIN DATOS, 1, 407485, 6247060 
9/1/2020, NO SE INGRESO, DESPISTE, SIN LESIONADOS, JUEVES, 21, FLORIDA, SIN DATOS, 1, 569885, 6233770 
20/3/2020, RUTA 19 KMS 4, ATROPELLO DE ANIMALES, LEVE, VIERNES, 22, ROCHA, SIN DATOS, 1, 825535, 6266465 
10/2/2020, CAMINO VECINAL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 13, DURAZNO, SIN DATOS, 1, 624790, 6384320 
28/1/2020, LOMO DE LA BALLENA, CAÍDA, LEVE, MARTES, 19, MALDONADO, PUNTA BALLENA, 1, 677800, 6139280 
2/2/2020, CAMINO DEL EXODO, DESPISTE, LEVE, DOMINGO, 4, SALTO, SALTO, 1, 408100, 6528740 
22/2/2020, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 9, ROCHA, SIN DATOS, 1, 734550, 6162890 
7/7/2020, RUTA 19, DESPISTE, LEVE, MARTES, 10, DURAZNO, SIN DATOS, 1, 672600, 6336360 
19/2/2020, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 5, ARTIGAS, SIN DATOS, 1, 554645, 6623340 
9/3/2020, GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, LUNES, 17, COLONIA, COLONIA DEL SACRAMENTO, 1, 422590, 6185880 
10/3/2020, NO SE INGRESO, DESPISTE, GRAVE, MARTES, 17, CANELONES, SIN DATOS, 1, 576940, 6163085 
20/2/2020, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 6, SORIANO, SIN DATOS, 1, 491015, 6243305 
10/3/2020, NO SE INGRESO, DESPISTE, LEVE, MARTES, 9, CANELONES, SIN DATOS, 1, 601630, 6177335 
21/2/2020, NO SE INGRESO, ATROPELLO DE ANIMALES, GRAVE, VIERNES, 20, PAYSANDU, SIN DATOS, 1, 449010, 6417610 
26/2/2020, PARAGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, CANELONES, PANDO, 1, 594320, 6158135 
18/3/2020, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 9, FLORIDA, FLORIDA, 1, 570050, 6226295 
30/3/2020, CAMINO RODO RISSO, DESPISTE, LEVE, LUNES, 0, SORIANO, JOSE ENRIQUE RODO, 1, 450380, 6271270 
28/4/2020, SIN DATOS, DESPISTE, SIN LESIONADOS, MARTES, 7, FLORIDA, SIN DATOS, 1, 619410, 6219245 
15/3/2020, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 22, DURAZNO, SIN DATOS, 1, 550110, 6340475 
18/3/2020, CERVANTES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 10, SALTO, SALTO, 1, 408405, 6526495 
18/4/2020, SIN DATOS, CAÍDA, LEVE, SÁBADO, 22, SALTO, SIN DATOS, 1, 416370, 6528435 
23/5/2020, TREINTA Y TRES ORIENTALES, DESPISTE, SIN LESIONADOS, SÁBADO, 7, RIVERA, RIVERA, 1, 639815, 6581000 
2/6/2020, SIN DATOS, DESPISTE, GRAVE, MARTES, 8, COLONIA, SIN DATOS, 1, 410715, 6221910 
21/6/2020, SIN DATOS, CAÍDA, LEVE, DOMINGO, 13, CANELONES, SIN DATOS, 1, 605570, 6155150 
24/6/2020, SIN DATOS, DESPISTE, LEVE, MIÉRCOLES, 18, CANELONES, SALINAS, 1, 606160, 6151330 
20/6/2020, SIN DATOS, DESPISTE, GRAVE, SÁBADO, 14, COLONIA, SIN DATOS, 1, 410715, 6221910 
27/4/2020, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 20, CANELONES, SANTA LUCIA, 1, 558315, 6187395 
21/4/2020, AVENIDA WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, CANELONES, PASO CARRASCO, 1, 587045, 6142300 
1/5/2020, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 10, CERRO LARGO, MELO, 1, 766605, 6415050 
1/5/2020, SANTIAGO NIEVAS Y LA CUMPARSITA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, TREINTA Y TRES, TREINTA Y TRES, 1, 745465, 6318295 
4/5/2020, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 14, MALDONADO, PAN DE AZUCAR, 1, 662165, 6150185 
4/5/2020, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, ROCHA, ROCHA, 1, 744685, 6182185 
4/5/2020, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 15, TACUAREMBO, TACUAREMBO, 1, 596635, 6490930 
5/5/2020, ANDRES AREGUATI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, TREINTA Y TRES, TREINTA Y TRES, 1, 743965, 6320620 
1/5/2020, SIN DATOS, DESPISTE, LEVE, VIERNES, 14, SAN JOSE, SIN DATOS, 1, 541355, 6180130 
5/5/2020, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, CANELONES, TALA, 1, 613800, 6198840 
30/6/2020, WILSON FERREIRA ALDUNATE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MARTES, 17, RIO NEGRO, FRAY BENTOS, 1, 378840, 6334000 
1/7/2020, SANTIAGO VAZQUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, DURAZNO, DURAZNO, 1, 544815, 6306625 
1/7/2020, CALLE 2, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 17, TACUAREMBO, ACHAR, 1, 576860, 6414310 
1/7/2020, SIN DATOS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 17, MALDONADO, LA CAPUERA, 1, 672455, 6140535 
1/7/2020, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 18, LAVALLEJA, MINAS, 1, 662085, 6194305 
10/6/2020, ANDRES LATORRE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, SALTO, SALTO, 1, 409975, 6526050 
2/7/2020, GOLONDRINAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, MALDONADO, MALDONADO, 1, 685985, 6136145 
3/7/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 1, CANELONES, EL PINAR, 1, 598115, 6149740 
3/7/2020, SANTIAGO VAZQUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, LAVALLEJA, MINAS, 1, 661695, 6195520 
3/7/2020, SIN DATOS, CAÍDA, LEVE, VIERNES, 14, CANELONES, SIN DATOS, 1, 567175, 6174930 
3/7/2020, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, PAYSANDU, PAYSANDU, 1, 399150, 6423465 
3/7/2020, LIBERTOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, CERRO LARGO, MELO, 1, 769460, 6415150 
3/7/2020, LAS FOCAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, MALDONADO, PUNTA DEL ESTE, 1, 687970, 6129615 
4/7/2020, RIVERA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, SÁBADO, 1, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 556080, 6152720 
4/7/2020, ZELMAR MICHELINI, DESPISTE, SIN LESIONADOS, SÁBADO, 4, PAYSANDU, PAYSANDU, 1, 396885, 6424050 
4/7/2020, TOMAS BERRETA, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 16, CANELONES, SIN DATOS, 1, 569870, 6153305 
4/7/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 17, CANELONES, FRACC. SOBRE RUTA 74, 1, 588970, 6155450 
4/7/2020, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, CERRO LARGO, MELO, 1, 765960, 6414410 
4/7/2020, GENERAL JOSE G. ARTIGAS, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, SÁBADO, 21, FLORIDA, SARANDI GRANDE, 1, 562730, 6267550 
15/7/2020, GENERAL MANUEL ORIBE, CAÍDA, SIN LESIONADOS, MIÉRCOLES, 9, TACUAREMBO, TACUAREMBO, 1, 596310, 6491650 
15/7/2020, AVENIDA PETRINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, DURAZNO, SARANDI DEL YI, 1, 627875, 6310315 
15/7/2020, ALEJANDRO GALLINAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, FLORIDA, FLORIDA, 1, 571835, 6226995 
18/7/2020, RINCON, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 22, RIO NEGRO, FRAY BENTOS, 1, 377650, 6334810 
18/7/2020, MARTIN ETCHEGOYEN, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 22, DURAZNO, DURAZNO, 1, 544575, 6305950 
18/7/2020, GENERAL ARTIGAS, DESPISTE, LEVE, SÁBADO, 22, CANELONES, PROGRESO, 1, 571720, 6160880 
19/7/2020, RIO DE LA PLATA, CAÍDA, LEVE, DOMINGO, 2, SAN JOSE, PLAYA PASCUAL, 1, 549895, 6154645 
19/7/2020, RUTA 8 KM 133.900, DESPISTE, LEVE, DOMINGO, 15, LAVALLEJA, SIN DATOS, 1, 682195, 6201180 
19/7/2020, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, PAYSANDU, PAYSANDU, 1, 398410, 6423540 
19/7/2020, BERNARDO BERRO, CAÍDA, LEVE, DOMINGO, 21, SALTO, SALTO, 1, 414700, 6527465 
20/5/2020, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 10, LAVALLEJA, MINAS, 1, 661930, 6194425 
20/5/2020, AV. FRANCIA, CAÍDA, LEVE, MIÉRCOLES, 17, MALDONADO, PUNTA DEL ESTE, 1, 686945, 6132760 
20/5/2020, SIN DATOS, DESPISTE, LEVE, MIÉRCOLES, 18, CANELONES, SIN DATOS, 1, 567630, 6171870 
26/5/2020, SIN DATOS, DESPISTE, LEVE, MARTES, 7, SAN JOSE, SIN DATOS, 1, 547990, 6157850 
7/7/2020, AVENIDA ENTRAL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 12, CANELONES, LOMAS DE SOLYMAR, 1, 598035, 6147965 
7/7/2020, SIN DATOS, ATROPELLO DE ANIMALES, LEVE, MARTES, 19, CANELONES, SIN DATOS, 1, 567605, 6190020 
8/7/2020, RAFAEL PEREZ DEL PUERTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, MALDONADO, MALDONADO, 1, 686885, 6135025 
8/7/2020, CNO. LOS AROMOS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 14, CANELONES, BARROS BLANCOS, 1, 589355, 6151930 
8/7/2020, SIN DATOS, DESPISTE, GRAVE, MIÉRCOLES, 16, CANELONES, SIN DATOS, 1, 567695, 6171070 
8/7/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, CANELONES, SIN DATOS, 1, 576760, 6172355 
8/7/2020, GENERAL JOSE G. ARTIGAS, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 18, MALDONADO, PIRIAPOLIS, 1, 658395, 6143140 
8/7/2020, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 21, TACUAREMBO, TACUAREMBO, 1, 597050, 6490945 
9/7/2020, SANTA TERESA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 3, MALDONADO, MALDONADO, 1, 686985, 6135225 
9/7/2020, RUTA 104, CAÍDA, SIN LESIONADOS, JUEVES, 6, MALDONADO, SIN DATOS, 1, 698845, 6137455 
9/7/2020, CARLOS ALBO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 18, PAYSANDU, PAYSANDU, 1, 397195, 6424835 
7/5/2020, DIECIOCHO DE JULIO, CAÍDA, LEVE, JUEVES, 14, TACUAREMBO, TACUAREMBO, 1, 595880, 6490135 
7/5/2020, CONSTITUYENTE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, SORIANO, MERCEDES, 1, 404395, 6318980 
7/5/2020, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, PAYSANDU, PAYSANDU, 1, 397410, 6424225 
9/5/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 19, CANELONES, SIN DATOS, 1, 587920, 6157150 
9/5/2020, ANDRES CHEVESTE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 19, SORIANO, CARDONA, 1, 466810, 6252350 
10/5/2020, BVAR. FRANCISCO MATA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 1, CERRO LARGO, MELO, 1, 766835, 6415215 
10/5/2020, LEANDRO GOMEZ, CAÍDA, LEVE, DOMINGO, 3, DURAZNO, DURAZNO, 1, 544995, 6306760 
10/5/2020, CAMINO DEL INDIO, DESPISTE, SIN LESIONADOS, DOMINGO, 4, CANELONES, SIN DATOS, 1, 610130, 6153115 
10/5/2020, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 10, COLONIA, ROSARIO, 1, 467760, 6202745 
9/5/2020, SIN DATOS, CAÍDA, LEVE, SÁBADO, 19, TACUAREMBO, SIN DATOS, 1, 591960, 6492645 
10/5/2020, JOSE PEDRO VARELA, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 16, PAYSANDU, PAYSANDU, 1, 398565, 6424125 
10/5/2020, CALLE 60, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, FLORIDA, SIN DATOS, 1, 570315, 6227795 
22/7/2020, CHILE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 9, SALTO, SALTO, 1, 408830, 6528765 
22/7/2020, INGENIERO FERNANDEZ CAPURRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, DURAZNO, DURAZNO, 1, 543750, 6307210 
22/7/2020, JULIO MARIA SOSA CASI RUTA 9, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 13, MALDONADO, PAN DE AZUCAR, 1, 661745, 6150000 
22/7/2020, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, SALTO, SALTO, 1, 409490, 6526640 
24/7/2020, RUTA DIEZ KM 118, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 8, MALDONADO, PUNTA BALLENA, 1, 678330, 6138435 
25/7/2020, ESC. EDUARDO MALAQUINA UGOLINI, CAÍDA, LEVE, SÁBADO, 2, SALTO, SALTO, 1, 407345, 6527305 
10/5/2020, PERIMETRAL BLANES FRENTE A LA PERRERA, ATROPELLO DE ANIMALES, SIN LESIONADOS, DOMINGO, 21, SORIANO, CHACRAS DE DOLORES, 1, 385140, 6288365 
11/5/2020, SIN DATOS, DESPISTE, LEVE, LUNES, 3, COLONIA, SIN DATOS, 1, 415930, 6232325 
11/5/2020, GENERAL FLORES, ATROPELLO DE PEATÓN, LEVE, LUNES, 12, FLORIDA, FLORIDA, 1, 572500, 6226375 
11/5/2020, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 10, ARTIGAS, SIN DATOS, 1, 510225, 6567050 
11/5/2020, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, FLORIDA, FLORIDA, 1, 572930, 6226655 
28/5/2020, AVENIDA MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 6, RIVERA, RIVERA, 1, 639935, 6579255 
28/5/2020, TREINTA Y TRES, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 12, LAVALLEJA, MINAS, 1, 662055, 6194575 
3/6/2020, DOCTOR E. SOCA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, SALTO, SALTO, 1, 408435, 6527625 
6/5/2020, ELOY GARCIA GARCIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, COLONIA, NUEVA PALMIRA, 1, 369940, 6250815 
11/9/2020, SIN DATOS, DESPISTE, SIN LESIONADOS, VIERNES, 19, TACUAREMBO, SIN DATOS, 1, 555180, 6396835 
13/5/2020, DOCTOR POUEY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, CANELONES, SIN DATOS, 1, 571065, 6156725 
15/5/2020, DOCTOR JUAN DARIO SILVA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, CERRO LARGO, MELO, 1, 766030, 6415325 
15/5/2020, DOCTOR JUAN DARIO SILVA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, CERRO LARGO, MELO, 1, 766020, 6415220 
15/5/2020, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 17, TACUAREMBO, TACUAREMBO, 1, 596195, 6491350 
16/5/2020, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 9, LAVALLEJA, MINAS, 1, 661675, 6194880 
17/5/2020, BOULEVARD GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, DOMINGO, 15, PAYSANDU, PAYSANDU, 1, 398990, 6422190 
17/5/2020, RUTA 68, ATROPELLO DE ANIMALES, GRAVE, DOMINGO, 15, CANELONES, SIN DATOS, 1, 575430, 6158910 
17/5/2020, RUTA 86 KM 54, DESPISTE, SIN LESIONADOS, DOMINGO, 16, CANELONES, SIN DATOS, 1, 592975, 6174275 
17/5/2020, SIN DATOS, CAÍDA, GRAVE, DOMINGO, 17, COLONIA, SIN DATOS, 1, 462540, 6198715 
11/7/2020, LAS TROPAS, CAÍDA, LEVE, SÁBADO, 15, CERRO LARGO, MELO, 1, 767670, 6416080 
11/7/2020, RUTA 93 Y 37, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, MALDONADO, SIN DATOS, 1, 650665, 6150565 
11/7/2020, DOCTOR CARLOS CIGLIUTTI, DESPISTE, LEVE, SÁBADO, 20, CANELONES, CANELONES, 1, 566675, 6178560 
13/7/2020, SIN DATOS, DESPISTE, LEVE, LUNES, 19, SORIANO, SIN DATOS, 1, 438165, 6244450 
